scenario,dataset,image,gt_text,detected,ocr_text,ocr_conf,valid_format,complete_correct,char_correct,char_total,retries,det_latency_ms,ocr_latency_ms
Buena iluminaciÃ³n,dataset_alpr,TPZ-6524.png,TPZ-6524,1,TPZ-6524,0.0,1,1,7,7,0,19.85070004593581,847.1066999481991
Buena iluminaciÃ³n,dataset_alpr,PWZ-3478.png,PWZ-3478,1,PWZ-3478,0.0,1,1,7,7,0,19.8376999469474,843.3781999628991
Buena iluminaciÃ³n,dataset_alpr,DLL-9742.png,DLL-9742,1,DLL-9742,0.0,1,1,7,7,0,15.720499912276864,871.8750000698492
Buena iluminaciÃ³n,dataset_alpr,PFY-4084.png,PFY-4084,1,PFY-4084,0.0,1,1,7,7,0,15.114999958314002,831.1278000473976
Buena iluminaciÃ³n,dataset_alpr,KOS-3591.png,KOS-3591,1,KOS-3591,0.0,1,1,7,7,0,14.984300010837616,842.0663999859244
Buena iluminaciÃ³n,dataset_alpr,KUQ-9842.png,KUQ-9842,1,KUQ-9842,0.0,1,1,7,7,0,16.66339999064803,831.1490000924096
Buena iluminaciÃ³n,dataset_alpr,BUB-9368.png,BUB-9368,1,BUB-9368,0.0,1,1,7,7,0,13.920300058089197,845.2163999900222
Buena iluminaciÃ³n,dataset_alpr,OAS-1354.png,OAS-1354,1,OAS-1354,0.0,1,1,7,7,0,13.810500036925076,871.4028999675065
Buena iluminaciÃ³n,dataset_alpr,QWN-1151.png,QWN-1151,1,QWN-1151,0.0,1,1,7,7,0,17.111699911765754,858.220300055109
Buena iluminaciÃ³n,dataset_alpr,JHS-5880.png,JHS-5880,1,JHS-5886,0.0,1,0,6,7,0,14.94919997639954,860.9069000231102
Buena iluminaciÃ³n,dataset_alpr,SFT-1012.png,SFT-1012,1,SFT-1012,0.0,1,1,7,7,0,18.24749994557351,865.4313000151888
Buena iluminaciÃ³n,dataset_alpr,SPF-7639.png,SPF-7639,1,SPF-7639,0.0,1,1,7,7,0,24.361099931411445,865.1514999801293
Buena iluminaciÃ³n,dataset_alpr,SBS-4406.png,SBS-4406,1,SBS-4406,0.0,1,1,7,7,0,22.38550002221018,861.1604000907391
Buena iluminaciÃ³n,dataset_alpr,LZQ-0865.png,LZQ-0865,1,LZO-0865,0.0,1,0,6,7,0,20.219000056385998,844.6401000255719
Buena iluminaciÃ³n,dataset_alpr,HKB-9699.png,HKB-9699,1,HKB-9699,0.0,1,1,7,7,0,20.4477000515908,840.2883999515325
Buena iluminaciÃ³n,dataset_alpr,QAU-6318.png,QAU-6318,1,QAU-6318,0.0,1,1,7,7,0,23.037099977955226,977.5612999219447
Buena iluminaciÃ³n,dataset_alpr,MOK-5799.png,MOK-5799,1,MOK-5799,0.0,1,1,7,7,0,22.436999948695306,1109.0671999845654
Buena iluminaciÃ³n,dataset_alpr,HMQ-4437.png,HMQ-4437,1,HNQ-4437,0.0,1,0,6,7,0,26.63800003938377,1010.699300095439
Buena iluminaciÃ³n,dataset_alpr,PIO-3216.png,PIO-3216,1,PIO-3216,0.0,1,1,7,7,0,13.43220006674528,946.1627999553457
Buena iluminaciÃ³n,dataset_alpr,SYH-3216.png,SYH-3216,1,SYH-3216,0.0,1,1,7,7,0,13.51369998883456,863.6332999449223
Buena iluminaciÃ³n,dataset_alpr,MXB-9830.png,MXB-9830,1,MXB-9830,0.0,1,1,7,7,0,14.109599986113608,879.9999000038952
Buena iluminaciÃ³n,dataset_alpr,ZWS 1848.png,ZWS-1848,1,ZWS-1848,0.0,1,1,7,7,0,21.938799996860325,858.1079000141472
Buena iluminaciÃ³n,dataset_alpr,EAU-5645.png,EAU-5645,1,EAU-5645,0.0,1,1,7,7,0,18.428899929858744,866.3596999831498
Buena iluminaciÃ³n,dataset_alpr,NHE-9438.png,NHE-9438,1,NHE-9438,0.0,1,1,7,7,0,13.413200038485227,887.2284999815747
Buena iluminaciÃ³n,dataset_alpr,ZEK-0062.png,ZEK-0062,1,ZEK-6062,0.0,1,0,6,7,0,13.072400004602969,875.2546000760049
Buena iluminaciÃ³n,dataset_alpr,PCV-9573.png,PCV-9573,1,PCV-9573,0.0,1,1,7,7,0,21.11740002874285,931.9173999829218
Buena iluminaciÃ³n,dataset_alpr,BDZ-6685.png,BDZ-6685,1,BDZ-6685,0.0,1,1,7,7,0,22.88199996110052,859.2099000234157
Buena iluminaciÃ³n,dataset_alpr,TWO-0431.png,TWO-0431,1,TWO-6431,0.0,1,0,6,7,0,24.3489999556914,841.1275999387726
Buena iluminaciÃ³n,dataset_alpr,MMF 3260.png,MMF-3260,1,MMF-3260,0.0,1,1,7,7,0,45.14880001079291,873.2886000070721
Buena iluminaciÃ³n,dataset_alpr,HSC 9435.png,HSC-9435,1,HSC-9435,0.0,1,1,7,7,0,27.005899930372838,853.2992000691593
Buena iluminaciÃ³n,dataset_alpr,BVM-6860.png,BVM-6860,1,BVN-6860,0.0,1,0,6,7,0,14.082300011068584,881.3359000487253
Buena iluminaciÃ³n,dataset_alpr,DUW-5891.png,DUW-5891,1,DUW-5891,0.0,1,1,7,7,0,15.984099940396844,851.2581000104547
Buena iluminaciÃ³n,dataset_alpr,IBC-0565.png,IBC-0565,1,IBC-6565,0.0,1,0,6,7,0,19.579999963752925,850.817000027746
Buena iluminaciÃ³n,dataset_alpr,VKG-8321.png,VKG-8321,1,VKG-8321,0.0,1,1,7,7,0,14.314500032924116,846.6737000271678
Buena iluminaciÃ³n,dataset_alpr,JQW-9875.png,JQW-9875,1,JQN-9875,0.0,1,0,6,7,0,12.94639997649938,860.74589996133
Buena iluminaciÃ³n,dataset_alpr,OUY-0946.png,OUY-0946,1,OUY-0946,0.0,1,1,7,7,0,18.726699985563755,888.8982000062242
Buena iluminaciÃ³n,dataset_alpr,CXW-2479.png,CXW-2479,1,CXW-2479,0.0,1,1,7,7,0,20.10899991728365,832.3179000290111
Buena iluminaciÃ³n,dataset_alpr,JXI-6603.png,JXI-6603,1,JXI-6602,0.0,1,0,6,7,0,13.764900038950143,829.6604000497609
Buena iluminaciÃ³n,dataset_alpr,WHQ-7810.png,WHQ-7810,1,WHO-7816,0.0,1,0,5,7,0,13.927399995736778,1590.3553999960423
Buena iluminaciÃ³n,dataset_alpr,RMK-7828.png,RMK-7828,1,RNK-7828,0.0,1,0,6,7,0,12.684499961324036,824.535800027661
Buena iluminaciÃ³n,dataset_alpr,KZJ-4025.png,KZJ-4025,1,KZJ-4025,0.0,1,1,7,7,0,12.684399960562589,835.590299917385
Buena iluminaciÃ³n,dataset_alpr,JEM-4399.png,JEM-4399,1,JEN-4399,0.0,1,0,6,7,0,11.733099934644995,860.1292000385001
Buena iluminaciÃ³n,dataset_alpr,XDA-7785.png,XDA-7785,1,XDA-7785,0.0,1,1,7,7,0,12.546299956738949,831.9028000114486
Buena iluminaciÃ³n,dataset_alpr,PAY-7189.png,PAY-7189,1,PAY-7189,0.0,1,1,7,7,0,15.082200057804585,830.977899953723
Buena iluminaciÃ³n,dataset_alpr,UBF 2525.png,UBF-2525,1,UBF-2525,0.0,1,1,7,7,0,13.330999994650483,831.2959999311715
Buena iluminaciÃ³n,dataset_alpr,VQB-1857.png,VQB-1857,1,VQB-1857,0.0,1,1,7,7,0,11.533199925906956,832.9801999498159
Buena iluminaciÃ³n,dataset_alpr,PCH-9056.png,PCH-9056,1,PCH-9056,0.0,1,1,7,7,0,12.42180005647242,830.8720999630168
Buena iluminaciÃ³n,dataset_alpr,JZB-9311.png,JZB-9311,1,JZB-9311,0.0,1,1,7,7,0,10.4869999922812,831.8940000608563
Buena iluminaciÃ³n,dataset_alpr,ACN-3139.png,ACN-3139,1,ACN-3139,0.0,1,1,7,7,0,21.621500025503337,833.2760999910533
Buena iluminaciÃ³n,dataset_alpr,KKO-6007.png,KKO-6007,1,KKO-6607,0.0,1,0,6,7,0,15.474900021217763,853.2585999928415
Buena iluminaciÃ³n,dataset_alpr,VWS-0967.png,VWS-0967,1,VWS-0967,0.0,1,1,7,7,0,20.895999972708523,824.6514000929892
Buena iluminaciÃ³n,dataset_alpr,PDC-7870.png,PDC-7870,1,PDC-7870,0.0,1,1,7,7,0,22.229599999263883,824.1847999161109
Buena iluminaciÃ³n,dataset_alpr,LKZ-8347.png,LKZ-8347,1,LKZ-8347,0.0,1,1,7,7,0,21.1604000069201,840.3932000510395
Buena iluminaciÃ³n,dataset_alpr,EVX-7162.png,EVX-7162,1,EVX-7162,0.0,1,1,7,7,0,19.87419999204576,861.6251000203192
Buena iluminaciÃ³n,dataset_alpr,PUQ-2285.png,PUQ-2285,1,PUQ-2285,0.0,1,1,7,7,0,13.163299998268483,873.4238999895751
Buena iluminaciÃ³n,dataset_alpr,MZW-3937.png,MZW-3937,1,MZW-3937,0.0,1,1,7,7,0,13.491300051100552,902.8197999577969
Buena iluminaciÃ³n,dataset_alpr,ASU-8584.png,ASU-8584,1,ASU-8584,0.0,1,1,7,7,0,14.763599960133432,885.7549999374896
Buena iluminaciÃ³n,dataset_alpr,UAL 2188.png,UAL-2188,1,UAL-2188,0.0,1,1,7,7,0,14.033399987965822,888.3782000048086
Buena iluminaciÃ³n,dataset_alpr,TTB-5049.png,TTB-5049,1,TTB-5049,0.0,1,1,7,7,0,14.83649993315339,841.7621999979019
Buena iluminaciÃ³n,dataset_alpr,VFY-5187.png,VFY-5187,1,VFY-5187,0.0,1,1,7,7,0,19.279600004665557,874.7574000153691
Buena iluminaciÃ³n,dataset_alpr,BUA-9232.png,BUA-9232,1,BUA-9232,0.0,1,1,7,7,0,16.051099984906614,860.547799966298
Buena iluminaciÃ³n,dataset_alpr,MAN-1043.png,MAN-1043,1,MAN-1042,0.0,1,0,6,7,0,14.564599958248436,847.3656000569463
Buena iluminaciÃ³n,dataset_alpr,YKT-7596.png,YKT-7596,1,YKT-7596,0.0,1,1,7,7,0,23.87619996443391,851.6629999503493
Buena iluminaciÃ³n,dataset_alpr,BWU-5409.png,BWU-5409,1,BWU-5409,0.0,1,1,7,7,0,26.84229996521026,858.959799981676
Buena iluminaciÃ³n,dataset_alpr,OAP-3806.png,OAP-3806,1,OAP-3806,0.0,1,1,7,7,0,19.709300016984344,870.2326000202447
Buena iluminaciÃ³n,dataset_alpr,QQI-4050.png,QQI-4050,1,QOI-4056,0.0,1,0,5,7,0,24.93710000999272,870.2726999763399
Buena iluminaciÃ³n,dataset_alpr,TDF-1503.png,TDF-1503,1,TDF-1502,0.0,1,0,6,7,0,20.741700078360736,837.6070000231266
Buena iluminaciÃ³n,dataset_alpr,JRN-8454.png,JRN-8454,1,IRN-8454,0.0,1,0,6,7,0,23.02849991247058,847.7265998953953
Buena iluminaciÃ³n,dataset_alpr,YNT-5029.png,YNT-5029,1,YNT-5629,0.0,1,0,6,7,0,22.19459996558726,834.8928999621421
Buena iluminaciÃ³n,dataset_alpr,VYK-1480.png,VYK-1480,1,VYK-1481,0.0,1,0,6,7,0,19.307199981994927,845.7214999943972
Buena iluminaciÃ³n,dataset_alpr,GKQ-5468.png,GKQ-5468,1,GKO-5468,0.0,1,0,6,7,0,16.777000040747225,864.1744999913499
Buena iluminaciÃ³n,dataset_alpr,ZXR-5466.png,ZXR-5466,1,ZXR-5466,0.0,1,1,7,7,0,15.471299993805587,826.2084000743926
Buena iluminaciÃ³n,dataset_alpr,TRU-5477.png,TRU-5477,1,TRU-5477,0.0,1,1,7,7,0,11.853100033476949,825.6504000164568
Buena iluminaciÃ³n,dataset_alpr,PFW-1367.png,PFW-1367,1,PFW-1367,0.0,1,1,7,7,0,13.882900006137788,840.8540000673383
Buena iluminaciÃ³n,dataset_alpr,TID-7021.png,TID-7021,1,TID-7621,0.0,1,0,6,7,0,13.47070001065731,829.553300049156
Buena iluminaciÃ³n,dataset_alpr,BHF-8727.png,BHF-8727,1,BHF-8727,0.0,1,1,7,7,0,10.771399945951998,822.9791999328882
Buena iluminaciÃ³n,dataset_alpr,ACC-1818.png,ACC-1818,1,ACC-1818,0.0,1,1,7,7,0,15.72000002488494,863.1003999616951
Buena iluminaciÃ³n,dataset_publico_placas,TWA-5831.png,TWA-5831,1,TWA-5831,0.0,1,1,7,7,0,13.293999945744872,884.1757000191137
Buena iluminaciÃ³n,dataset_alpr,UBG-0670.png,UBG-0670,1,UBG-6670,0.0,1,0,6,7,0,68.14300001133233,891.7369999689981
Buena iluminaciÃ³n,dataset_alpr,RMU-8787.png,RMU-8787,1,RMU-8787,0.0,1,1,7,7,0,13.167899916879833,841.4522000821307
Buena iluminaciÃ³n,dataset_alpr,NAH-4007.png,NAH-4007,1,NAH-4667,0.0,1,0,5,7,0,11.496899998746812,837.0356999803334
Buena iluminaciÃ³n,dataset_alpr,BGM-7649.png,BGM-7649,1,BGN-7649,0.0,1,0,6,7,0,12.93149997945875,829.8461999511346
Buena iluminaciÃ³n,dataset_alpr,XAK-4525.png,XAK-4525,1,XAK-4525,0.0,1,1,7,7,0,14.052700018510222,825.8075999328867
Buena iluminaciÃ³n,dataset_alpr,QQU-4072.png,QQU-4072,1,QQU-4672,0.0,1,0,6,7,0,13.423800002783535,948.7426999257877
Buena iluminaciÃ³n,dataset_alpr,YDD-0863.png,YDD-0863,1,YDD-0862,0.0,1,0,6,7,0,11.101099895313382,1152.5417000520974
Buena iluminaciÃ³n,dataset_alpr,XGF-3418.png,XGF-3418,1,XGF-3418,0.0,1,1,7,7,0,16.729300026781857,1075.2315000863746
Buena iluminaciÃ³n,dataset_alpr,RNH-1204.png,RNH-1204,1,RNH-1264,0.0,1,0,6,7,0,13.209299999289216,900.2255999948829
Buena iluminaciÃ³n,dataset_alpr,PWO-5119.png,PWO-5119,1,PWO-5119,0.0,1,1,7,7,0,11.307899956591427,866.6870999149978
Buena iluminaciÃ³n,dataset_alpr,MXT-3131.png,MXT-3131,1,MXT-3134,0.0,1,0,6,7,0,12.373399920761583,882.8354999423027
Buena iluminaciÃ³n,dataset_alpr,USA-9904.png,USA-9904,1,USA-9904,0.0,1,1,7,7,0,14.996000099927189,908.006599987857
Buena iluminaciÃ³n,dataset_alpr,UTG-5063.png,UTG-5063,1,UTG-5063,0.0,1,1,7,7,0,20.9073000587523,870.9981000283733
Buena iluminaciÃ³n,dataset_alpr,KHJ-1578.png,KHJ-1578,1,KHJ-1578,0.0,1,1,7,7,0,12.30500009842217,856.234300066717
Buena iluminaciÃ³n,dataset_publico_placas,NFN-1977.png,NFN-1977,1,NFN-1977,0.0,1,1,7,7,0,13.288900023326278,849.4438000489026
Buena iluminaciÃ³n,dataset_alpr,CPL-9623.png,CPL-9623,1,CPL-9622,0.0,1,0,6,7,0,19.273900077678263,1016.1957000382245
Buena iluminaciÃ³n,dataset_alpr,LXA-7439.png,LXA-7439,1,LXA-7439,0.0,1,1,7,7,0,10.710999951697886,843.2434001006186
Buena iluminaciÃ³n,dataset_alpr,ZCR-1515.png,ZCR-1515,1,ZCR-1515,0.0,1,1,7,7,0,13.439000002108514,878.0279000056908
Buena iluminaciÃ³n,dataset_alpr,OBP-0270.png,OBP-0270,1,OBP-6276,0.0,1,0,5,7,0,11.884099920280278,844.9295000173151
Buena iluminaciÃ³n,dataset_alpr,NFD-1225.png,NFD-1225,1,NFD-1225,0.0,1,1,7,7,0,13.69729998987168,854.2001999448985
Buena iluminaciÃ³n,dataset_alpr,BMJ-2616.png,BMJ-2616,1,BNJ-2616,0.0,1,0,6,7,0,14.04440007172525,846.6843999922276
Buena iluminaciÃ³n,dataset_alpr,DNS-7110.png,DNS-7110,1,DNS-7110,0.0,1,1,7,7,0,18.51979992352426,864.6880000596866
Buena iluminaciÃ³n,dataset_alpr,BWR-5674.png,BWR-5674,1,BWR-5674,0.0,1,1,7,7,0,16.09469996765256,911.0243000322953
Buena iluminaciÃ³n,dataset_alpr,SZK 0887.png,SZK-0887,1,SZK-6887,0.0,1,0,6,7,0,19.240299938246608,843.0445999838412
Buena iluminaciÃ³n,dataset_alpr,BNN-8242.png,BNN-8242,1,BNN-8242,0.0,1,1,7,7,0,18.164900015108287,882.4430999811739
Buena iluminaciÃ³n,dataset_alpr,MUL-8484.png,MUL-8484,1,MUL-8484,0.0,1,1,7,7,0,18.00259994342923,944.776099990122
Buena iluminaciÃ³n,dataset_alpr,JJR-7302.png,JJR-7302,1,JJR-7362,0.0,1,0,6,7,0,13.7875999789685,894.5424000266939
Buena iluminaciÃ³n,dataset_alpr,SSL-1643.png,SSL-1643,1,SSL-1642,0.0,1,0,6,7,0,12.556999921798706,858.2894999999553
Buena iluminaciÃ³n,dataset_alpr,ZAG-1651.png,ZAG-1651,1,ZAG-1651,0.0,1,1,7,7,0,13.24270002078265,885.7347000157461
Buena iluminaciÃ³n,dataset_alpr,HMX-2659.png,HMX-2659,1,HMX-2659,0.0,1,1,7,7,0,13.619199977256358,861.3358999136835
Buena iluminaciÃ³n,dataset_publico_placas,FHQ-8520.png,FHQ-8520,1,FHQ-8520,0.0,1,1,7,7,0,11.72949990723282,869.8727999581024
Buena iluminaciÃ³n,dataset_alpr,QWE-6493.png,QWE-6493,1,QWE-6493,0.0,1,1,7,7,0,13.524900074116886,869.9927000561729
Buena iluminaciÃ³n,dataset_alpr,PUU 0444.png,PUU-0444,1,PUU-6444,0.0,1,0,6,7,0,12.584400014020504,866.0579000134021
Buena iluminaciÃ³n,dataset_alpr,HQU-4153.png,HQU-4153,1,HOU-4153,0.0,1,0,6,7,0,13.013599906116724,863.6429000180215
Buena iluminaciÃ³n,dataset_alpr,SIS-7338.png,SIS-7338,1,SIS-7338,0.0,1,1,7,7,0,11.932700057514012,914.610700099729
Buena iluminaciÃ³n,dataset_alpr,TPV-5477.png,TPV-5477,1,TPV-5477,0.0,1,1,7,7,0,22.1408000215888,864.1934999031946
Buena iluminaciÃ³n,dataset_alpr,UBF-0480.png,UBF-0480,1,UBF-6486,0.0,1,0,5,7,0,20.525299943983555,854.8725000582635
Buena iluminaciÃ³n,dataset_alpr,NET-5271.png,NET-5271,1,NET-5271,0.0,1,1,7,7,0,20.811499911360443,840.7147000543773
Buena iluminaciÃ³n,dataset_alpr,EWC-8720.png,EWC-8720,1,EWC-8720,0.0,1,1,7,7,0,20.187199930660427,845.8150998922065
Buena iluminaciÃ³n,dataset_alpr,TQH-4775.png,TQH-4775,1,TQH-4775,0.0,1,1,7,7,0,25.308500044047832,859.4659001100808
Buena iluminaciÃ³n,dataset_alpr,YEG 8497.png,YEG-8497,1,YEG-8497,0.0,1,1,7,7,0,21.248299977742136,861.8284000549465
Buena iluminaciÃ³n,dataset_alpr,XEV-3848.png,XEV-3848,1,XEV-3848,0.0,1,1,7,7,0,25.195399997755885,864.5335000474006
Buena iluminaciÃ³n,dataset_alpr,HRS-0596.png,HRS-0596,1,HRS-0596,0.0,1,1,7,7,0,19.765099976211783,861.8986000074074
Buena iluminaciÃ³n,dataset_publico_placas,GCY-9980.png,GCY-9980,1,GCY-9981,0.0,1,0,6,7,0,20.375399966724217,864.2561000306159
Buena iluminaciÃ³n,dataset_alpr,SMO-9057.png,SMO-9057,1,SMO-9057,0.0,1,1,7,7,0,20.668200100772083,863.7188000138849
Buena iluminaciÃ³n,dataset_alpr,QKI-8260.png,QKI-8260,1,QKI-8260,0.0,1,1,7,7,0,20.49769996665418,864.0835999976844
Buena iluminaciÃ³n,dataset_alpr,RNV-5333.png,RNV-5333,1,RNV-5333,0.0,1,1,7,7,0,21.65390003938228,913.5002000257373
Buena iluminaciÃ³n,dataset_alpr,RLU-2077.png,RLU-2077,1,RLU-2077,0.0,1,1,7,7,0,18.964300048537552,863.0445000017062
Buena iluminaciÃ³n,dataset_alpr,JGA 5030.png,JGA-5030,1,JGA-5630,0.0,1,0,6,7,0,21.78099995944649,852.3138000164181
Buena iluminaciÃ³n,dataset_alpr,XAL-1342.png,XAL-1342,1,XAL-1342,0.0,1,1,7,7,0,19.544199923984703,842.3105999827385
Buena iluminaciÃ³n,dataset_alpr,RPI-4879.png,RPI-4879,1,RPI-4879,0.0,1,1,7,7,0,19.27150005940348,831.7721999483183
Buena iluminaciÃ³n,dataset_alpr,EJS-2021.png,EJS-2021,1,EJS-2021,0.0,1,1,7,7,0,24.213399970903996,845.2095999382436
Buena iluminaciÃ³n,dataset_alpr,LYW-9003.png,LYW-9003,1,LYW-9002,0.0,1,0,6,7,0,20.13380010612309,885.5628999881446
Buena iluminaciÃ³n,dataset_alpr,ZQK-3877.png,ZQK-3877,1,ZOK-3877,0.0,1,0,6,7,0,21.53959998395294,838.8292999006808
Buena iluminaciÃ³n,dataset_alpr,MTR-4796.png,MTR-4796,1,MTR-4796,0.0,1,1,7,7,0,13.342900085262954,832.4895000550896
Buena iluminaciÃ³n,dataset_alpr,QSG-6749.png,QSG-6749,1,QSG-6749,0.0,1,1,7,7,0,11.130500002764164,848.3678000047803
Buena iluminaciÃ³n,dataset_alpr,XMB-7391.png,XMB-7391,1,XMB-7391,0.0,1,1,7,7,0,13.491599936969578,848.5931000905111
Buena iluminaciÃ³n,dataset_publico_placas,IMR-8361.png,IMR-8361,1,IMR-8361,0.0,1,1,7,7,0,12.105299974791706,874.6825000271201
Buena iluminaciÃ³n,dataset_publico_placas,GBP-7460.png,GBP-7460,1,GBP-7461,0.0,1,0,6,7,0,11.822599917650225,923.0635999701917
Buena iluminaciÃ³n,dataset_alpr,POD-8273.png,POD-8273,1,POD-8273,0.0,1,1,7,7,0,14.853500062599778,1030.3231999278069
Buena iluminaciÃ³n,dataset_alpr,IGM-9255.png,IGM-9255,1,IGM-9255,0.0,1,1,7,7,0,12.60239991825074,1002.2600999800488
Buena iluminaciÃ³n,dataset_alpr,VPO-8003.png,VPO-8003,1,VPO-8002,0.0,1,0,6,7,0,11.800499982200565,995.1368999900296
Buena iluminaciÃ³n,dataset_alpr,BEH 3195.png,BEH-3195,1,BEH-3195,0.0,1,1,7,7,0,22.14710006956011,973.3983000041917
Buena iluminaciÃ³n,dataset_alpr,XBB-7362.png,XBB-7362,1,XBB-7362,0.0,1,1,7,7,0,20.180399995297197,972.3779000341892
Buena iluminaciÃ³n,dataset_publico_placas,IUC-6752.png,IUC-6752,1,IUC-6752,0.0,1,1,7,7,0,19.51290003489703,928.0456000706181
Buena iluminaciÃ³n,dataset_alpr,NZL 4307.png,NZL-4307,1,NZL-4367,0.0,1,0,6,7,0,18.669999903067943,949.6905000414699
Buena iluminaciÃ³n,dataset_alpr,JGQ-5467.png,JGQ-5467,1,JGO-5467,0.0,1,0,6,7,0,23.14089995343238,965.1796000543982
Buena iluminaciÃ³n,dataset_alpr,ARC-6937.png,ARC-6937,1,ARC-6937,0.0,1,1,7,7,0,15.16870001796633,981.2779000494629
Buena iluminaciÃ³n,dataset_alpr,QOV-8841.png,QOV-8841,1,QOV-8841,0.0,1,1,7,7,0,16.46059995982796,991.6636999696493
Buena iluminaciÃ³n,dataset_alpr,SUH-0517.png,SUH-0517,1,SUH-0517,0.0,1,1,7,7,0,17.497299937531352,972.4659000057727
Buena iluminaciÃ³n,dataset_alpr,OQU-5210.png,OQU-5210,1,OQU-5216,0.0,1,0,6,7,0,20.24419989902526,986.8429000489414
Buena iluminaciÃ³n,dataset_alpr,VXL-9657.png,VXL-9657,1,VXL-9657,0.0,1,1,7,7,0,17.455499968491495,1179.665399948135
Buena iluminaciÃ³n,dataset_alpr,MAM-1323.png,MAM-1323,1,MAN-1322,0.0,1,0,5,7,0,35.822900012135506,1223.8486999412999
Buena iluminaciÃ³n,dataset_alpr,KLH-2913.png,KLH-2913,1,KLH-2913,0.0,1,1,7,7,0,42.74529998656362,1142.121900105849
Buena iluminaciÃ³n,dataset_alpr,MUL-8940.png,MUL-8940,1,MUL-8940,0.0,1,1,7,7,0,37.875300040468574,1087.7241000998765
Buena iluminaciÃ³n,dataset_alpr,NXD-1608.png,NXD-1608,1,NXD-1608,0.0,1,1,7,7,0,15.996999922208488,977.2325999801978
Buena iluminaciÃ³n,dataset_alpr,DNS-7139.png,DNS-7139,1,DNS-7139,0.0,1,1,7,7,0,17.22799998242408,1064.7575999610126
Buena iluminaciÃ³n,dataset_alpr,XWQ-7249.png,XWQ-7249,1,XWQ-7249,0.0,1,1,7,7,0,17.292600008659065,997.9708000319079
Buena iluminaciÃ³n,dataset_alpr,LNA-8639.png,LNA-8639,1,LNA-8639,0.0,1,1,7,7,0,17.803399940021336,1079.9116999842227
Buena iluminaciÃ³n,dataset_alpr,EXQ-8557.png,EXQ-8557,1,EXQ-8557,0.0,1,1,7,7,0,19.60920006968081,999.0663999924436
Buena iluminaciÃ³n,dataset_alpr,IBK-9552.png,IBK-9552,1,IBK-9552,0.0,1,1,7,7,0,17.61159999296069,1076.5486999880522
Buena iluminaciÃ³n,dataset_alpr,PLC-0209.png,PLC-0209,1,PLC-6269,0.0,1,0,5,7,0,19.28899995982647,958.7273000506684
Buena iluminaciÃ³n,dataset_publico_placas,XZY-2321.png,XZY-2321,1,XZV-2321,0.0,1,0,6,7,0,19.826199975796044,939.2678999574855
Buena iluminaciÃ³n,dataset_alpr,GPM-1047.png,GPM-1047,1,GPN-1047,0.0,1,0,6,7,0,21.38640009798109,957.4756999500096
Buena iluminaciÃ³n,dataset_publico_placas,XLB-4282.png,XLB-4282,1,XLB-4287,0.0,1,0,6,7,0,18.45099998172373,929.5747999567538
Buena iluminaciÃ³n,dataset_alpr,ISC-0355.png,ISC-0355,1,ISC-0355,0.0,1,1,7,7,0,42.995300027541816,936.5585999330506
Buena iluminaciÃ³n,dataset_alpr,IRP-0013.png,IRP-0013,1,IRP-6612,0.0,1,0,4,7,0,56.49460002314299,937.5372000504285
Buena iluminaciÃ³n,dataset_alpr,TYC-5882.png,TYC-5882,1,TYC-5882,0.0,1,1,7,7,0,12.514799949713051,951.1328999651596
Buena iluminaciÃ³n,dataset_alpr,TMF-9223.png,TMF-9223,1,TMF-9223,0.0,1,1,7,7,0,12.383699999190869,981.0533999698237
Buena iluminaciÃ³n,dataset_alpr,VBJ-7514.png,VBJ-7514,1,VBJ-7514,0.0,1,1,7,7,0,12.598900008015336,1073.4931000042707
Buena iluminaciÃ³n,dataset_alpr,ZZU-9863.png,ZZU-9863,1,ZZU-9862,0.0,1,0,6,7,0,12.844599899835885,974.2170000681654
Buena iluminaciÃ³n,dataset_alpr,NOE-4874.png,NOE-4874,1,NOE-4874,0.0,1,1,7,7,0,11.295700096525252,927.879499970004
Buena iluminaciÃ³n,dataset_alpr,PZK-4370.png,PZK-4370,1,PZK-4370,0.0,1,1,7,7,0,12.858600006438792,934.9316000007093
Buena iluminaciÃ³n,dataset_alpr,FRS-3592.png,FRS-3592,1,FRS-3592,0.0,1,1,7,7,0,15.09899995289743,923.741800012067
Buena iluminaciÃ³n,dataset_alpr,WKA 9035.png,WKA-9035,1,WKA-9635,0.0,1,0,6,7,0,14.339599991217256,950.9586000349373
Buena iluminaciÃ³n,dataset_alpr,ZQH-6930.png,ZQH-6930,1,ZQH-6930,0.0,1,1,7,7,0,23.416400072164837,916.3085999898612
Buena iluminaciÃ³n,dataset_alpr,TJR-3311.png,TJR-3311,1,TIR-3311,0.0,1,0,6,7,0,27.75070001371205,930.1550999516621
Buena iluminaciÃ³n,dataset_alpr,UNE-8417.png,UNE-8417,1,UNE-8417,0.0,1,1,7,7,0,22.52790005877614,951.9375999225304
Buena iluminaciÃ³n,dataset_alpr,GAK-5864.png,GAK-5864,1,GAK-5864,0.0,1,1,7,7,0,52.81840008683503,938.5179000673816
Buena iluminaciÃ³n,dataset_alpr,NPZ-7074.png,NPZ-7074,1,NPZ-7674,0.0,1,0,6,7,0,41.01620009168983,987.1757999062538
Buena iluminaciÃ³n,dataset_alpr,ZMI-9613.png,ZMI-9613,1,ZMI-9613,0.0,1,1,7,7,0,17.714399960823357,1011.6573000559583
